id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
75127_816230,"Saia Azul Cobra Couro - Tam M | La Pelle","tamanho m 
 
produto original",http://brechofashioncarioca.com.br/wp-content/uploads/2020/03/75127.jpg,http://brechofashioncarioca.com.br/product/saia-la-pelle-azul-cobra-couro-bebe/,"Roupas, Saias","Brechó Fashion Carioca",200BRL,in stock,75127_816230,http://brechofashioncarioca.com.br/cart/?add-to-cart=816230,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200BRL,new,published,,
75125_816226,"Short Jeans Com Listras - Tam 36 | Animale","tamanho 36 
 
produto original",http://brechofashioncarioca.com.br/wp-content/uploads/2020/03/75125.jpg,http://brechofashioncarioca.com.br/product/short-jeans-com-listras-animale/,"Roupas, Short","Brechó Fashion Carioca",89.9BRL,in stock,75125_816226,http://brechofashioncarioca.com.br/cart/?add-to-cart=816226,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
75123_816222,"Short Black Jeans (Detalhe Pespontado) | BoBô","Short Black Jeans (Detalhe Pespontado) | BoBô",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/short-black-jeans-detalhe-pespontado-bobo/,"Roupas","Brechó Fashion Carioca",89.9BRL,in stock,75123_816222,http://brechofashioncarioca.com.br/cart/?add-to-cart=816222,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
75121_816218,"Calça Skinny Jeans Com Lavagem | Seven7","Calça Skinny Jeans Com Lavagem | Seven7",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/calca-skinny-jeans-com-lavagem-seven7/,"Roupas","Brechó Fashion Carioca",200BRL,in stock,75121_816218,http://brechofashioncarioca.com.br/cart/?add-to-cart=816218,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200BRL,new,published,,
75119_816214,"Calça Skinny Gelo - Tam 38 | ABrand","tamanho 38 
 
produto original",http://brechofashioncarioca.com.br/wp-content/uploads/2020/03/75119.jpg,http://brechofashioncarioca.com.br/product/calca-skinny-gelo-abrand/,"Roupas, Calças","Brechó Fashion Carioca",120BRL,in stock,75119_816214,http://brechofashioncarioca.com.br/cart/?add-to-cart=816214,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120BRL,new,published,,
75120_816216,"Calça Skinny Jeans Strech | Seven7","Calça Skinny Jeans Strech | Seven7",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/calca-skinny-jeans-strech-seven7/,"Roupas","Brechó Fashion Carioca",200BRL,in stock,75120_816216,http://brechofashioncarioca.com.br/cart/?add-to-cart=816216,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200BRL,new,published,,
75118_816212,"Saia Off White/Marrom (Botões) | Animale","Saia Off White/Marrom (Botões) | Animale",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/saia-off-white-marrom-botoes-animale/,"Roupas","Brechó Fashion Carioca",99.9BRL,in stock,75118_816212,http://brechofashioncarioca.com.br/cart/?add-to-cart=816212,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99.9BRL,new,published,,
75158_816204,"Vestido De Alça (Estampada Flores/Passaros) | Dress To","Vestido De Alça (Estampada Flores/Passaros) | Dress To",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/vestido-de-alca-estampada-flores-passaros-dress-to/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75158_816204,http://brechofashioncarioca.com.br/cart/?add-to-cart=816204,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75153_816193,"Camisa Manga Longa Floral (Detalhe Renda/Jeans ) | Farm","Camisa Manga Longa Floral (Detalhe Renda/Jeans ) | Farm",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/camisa-manga-longa-floral-detalhe-renda-jeans-farm/,"Roupas","Brechó Fashion Carioca",79.9BRL,in stock,75153_816193,http://brechofashioncarioca.com.br/cart/?add-to-cart=816193,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
75150_816185,"Cinto Fino Marrom Com Pedras | Ágatha","Cinto Fino Marrom Com Pedras | Ágatha",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/cinto-fino-marrom-com-pedras-agatha/,"Roupas","Brechó Fashion Carioca",39.9BRL,in stock,75150_816185,http://brechofashioncarioca.com.br/cart/?add-to-cart=816185,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39.9BRL,new,published,,
75149_816182,"Cinto Fino Sem Marca Marrom Trecê Couro","Cinto Fino Sem Marca Marrom Trecê Couro",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/cinto-fino-sem-marca-marrom-trece-couro/,"Roupas","Brechó Fashion Carioca",29.9BRL,in stock,75149_816182,http://brechofashioncarioca.com.br/cart/?add-to-cart=816182,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,29.9BRL,new,published,,
75181_816170,"Sandalia Nude | Melissa","Sandalia Nude | Melissa",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/sandalia-nude-melissa/,"Roupas","Brechó Fashion Carioca",49.9BRL,in stock,75181_816170,http://brechofashioncarioca.com.br/cart/?add-to-cart=816170,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49.9BRL,new,published,,
75146_816172,"Tenis Preto Couro | Nike","Tenis Preto Couro | Nike",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/tenis-preto-couro-nike/,"Roupas","Brechó Fashion Carioca",120BRL,in stock,75146_816172,http://brechofashioncarioca.com.br/cart/?add-to-cart=816172,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120BRL,new,published,,
75178_816164,"Sandalia Rasteira Ouro Velho | Schutz","Sandalia Rasteira Ouro Velho | Schutz",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/sandalia-rasteira-ouro-velho-schutz/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75178_816164,http://brechofashioncarioca.com.br/cart/?add-to-cart=816164,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75176_816160,"Macaquinho Sem Marca Preto Lurex","Macaquinho Sem Marca Preto Lurex",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/macaquinho-sem-marca-preto-lurex/,"Roupas","Brechó Fashion Carioca",79.9BRL,in stock,75176_816160,http://brechofashioncarioca.com.br/cart/?add-to-cart=816160,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
75174_816156,"Camiseta Preta (Flores Amarelas) Seda - Tam 40 | Animale","tamanho 40 
 
produto original",http://brechofashioncarioca.com.br/wp-content/uploads/2020/03/75174.jpg,http://brechofashioncarioca.com.br/product/camiseta-preta-flores-amarelas-seda-animale/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",79.9BRL,in stock,75174_816156,http://brechofashioncarioca.com.br/cart/?add-to-cart=816156,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
75175_816158,"Blusa Preta (Costas Renda) - Tam 40 | Shop 126","tamanho 40 
 
produto original",http://brechofashioncarioca.com.br/wp-content/uploads/2020/03/75175.jpg,http://brechofashioncarioca.com.br/product/blusa-preta-costas-renda-shop-126/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",59.9BRL,in stock,75175_816158,http://brechofashioncarioca.com.br/cart/?add-to-cart=816158,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
75171_816150,"Top Animal Print | Blue Man","Top Animal Print | Blue Man",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/top-animal-print-blue-man/,"Roupas","Brechó Fashion Carioca",39.9BRL,in stock,75171_816150,http://brechofashioncarioca.com.br/cart/?add-to-cart=816150,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39.9BRL,new,published,,
75172_816152,"Vestido Preto Estampado (Busto Renda) - Tam P","tamanho p",http://brechofashioncarioca.com.br/wp-content/uploads/2020/03/75172.jpg,http://brechofashioncarioca.com.br/product/vestido-sem-marca-preto-estampado-busto-renda/,"Roupas, Vestidos","Brechó Fashion Carioca",59.9BRL,in stock,75172_816152,http://brechofashioncarioca.com.br/cart/?add-to-cart=816152,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
75168_816144,"Cropped Sem Marca Azul Marinho Canelado Malha","Cropped Sem Marca Azul Marinho Canelado Malha",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/cropped-sem-marca-azul-marinho-canelado-malha/,"Roupas","Brechó Fashion Carioca",19.9BRL,in stock,75168_816144,http://brechofashioncarioca.com.br/cart/?add-to-cart=816144,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,19.9BRL,new,published,,
75167_816142,"Cropped Sem Marca Preto Malha","Cropped Sem Marca Preto Malha",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/cropped-sem-marca-preto-malha/,"Roupas","Brechó Fashion Carioca",19.9BRL,in stock,75167_816142,http://brechofashioncarioca.com.br/cart/?add-to-cart=816142,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,19.9BRL,new,published,,
75166_816140,"Cropped Sem Marca Nude Malha","Cropped Sem Marca Nude Malha",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/cropped-sem-marca-nude-malha/,"Roupas","Brechó Fashion Carioca",19.9BRL,in stock,75166_816140,http://brechofashioncarioca.com.br/cart/?add-to-cart=816140,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,19.9BRL,new,published,,
75164_816136,"Cropped Sem Marca Preto Tela","Cropped Sem Marca Preto Tela",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/cropped-sem-marca-preto-tela/,"Roupas","Brechó Fashion Carioca",24.9BRL,in stock,75164_816136,http://brechofashioncarioca.com.br/cart/?add-to-cart=816136,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24.9BRL,new,published,,
75163_816134,"Cropped Sem Marca Branco Tela","Cropped Sem Marca Branco Tela",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/cropped-sem-marca-branco-tela/,"Roupas","Brechó Fashion Carioca",24.9BRL,in stock,75163_816134,http://brechofashioncarioca.com.br/cart/?add-to-cart=816134,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24.9BRL,new,published,,
75162_816132,"Blusa Verde Limão | Adidas","Blusa Verde Limão | Adidas",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/blusa-verde-limao-adidas/,"Roupas","Brechó Fashion Carioca",49.9BRL,in stock,75162_816132,http://brechofashioncarioca.com.br/cart/?add-to-cart=816132,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49.9BRL,new,published,,
75053_815867,"Sandalia Sem Marca Vermelha (Salto Corda)","Sandalia Sem Marca Vermelha (Salto Corda)",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/sandalia-sem-marca-vermelha-salto-corda/,"Roupas","Brechó Fashion Carioca",44.9BRL,in stock,75053_815867,http://brechofashioncarioca.com.br/cart/?add-to-cart=815867,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,44.9BRL,new,published,,
75051_815863,"Sapato Nude Verniz | Zara","Sapato Nude Verniz | Zara",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/sapato-nude-verniz-zara/,"Roupas","Brechó Fashion Carioca",49.9BRL,in stock,75051_815863,http://brechofashioncarioca.com.br/cart/?add-to-cart=815863,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49.9BRL,new,published,,
75047_815855,"Bolsa Transversal Sem Marca (Verm/Azul/Preta) Couro","Bolsa Transversal Sem Marca (Verm/Azul/Preta) Couro",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bolsa-transversal-sem-marca-verm-azul-preta-couro/,"Roupas","Brechó Fashion Carioca",99.9BRL,in stock,75047_815855,http://brechofashioncarioca.com.br/cart/?add-to-cart=815855,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99.9BRL,new,published,,
75048_815857,"Bolsa Cinza ( ComAlça Transversal) | Zara","Bolsa Cinza ( ComAlça Transversal) | Zara",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bolsa-cinza-comalca-transversal-zara/,"Roupas","Brechó Fashion Carioca",180BRL,in stock,75048_815857,http://brechofashioncarioca.com.br/cart/?add-to-cart=815857,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,180BRL,new,published,,
75046_815853,"Bolsa ssory Marrom (Com Alça Transversal) | Ace","Bolsa ssory Marrom (Com Alça Transversal) | Ace",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bolsa-ssory-marrom-com-alca-transversal-ace/,"Roupas","Brechó Fashion Carioca",120BRL,in stock,75046_815853,http://brechofashioncarioca.com.br/cart/?add-to-cart=815853,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120BRL,new,published,,
75043_815847,"Vestido Preto (Estampada Arvores) - Tam M | Totem","Vestido Preto (Estampada Arvores) - Tam M | Totem",http://brechofashioncarioca.com.br/wp-content/uploads/2020/03/75043.jpg,http://brechofashioncarioca.com.br/product/vestido-preto-estampada-arvores-totem/,"Roupas, Vestidos","Brechó Fashion Carioca",89.9BRL,in stock,75043_815847,http://brechofashioncarioca.com.br/cart/?add-to-cart=815847,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
75039_815839,"Vestido Preto 1 Bolso (Saia Brilho) | LeeLoo","Vestido Preto 1 Bolso (Saia Brilho) | LeeLoo",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/vestido-preto-1-bolso-saia-brilho-leeloo/,"Roupas","Brechó Fashion Carioca",79.9BRL,in stock,75039_815839,http://brechofashioncarioca.com.br/cart/?add-to-cart=815839,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
75036_815833,"Blusa Bege/Preta (1 Bolso) - Tam P | Maria Filó","tamanho p 
 
produto original.",http://brechofashioncarioca.com.br/wp-content/uploads/2020/03/75036.jpg,http://brechofashioncarioca.com.br/product/blusa-bege-preta-1-bolso-maria-filo/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75036_815833,http://brechofashioncarioca.com.br/cart/?add-to-cart=815833,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75034_815829,"Vestido Amarelo ( Pregas Laterais) | Bobstore","Vestido Amarelo ( Pregas Laterais) | Bobstore",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/vestido-amarelo-pregas-laterais-bobstore/,"Roupas","Brechó Fashion Carioca",89.9BRL,in stock,75034_815829,http://brechofashioncarioca.com.br/cart/?add-to-cart=815829,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
75075_815827,"Bolsa Preta (Detalhe Couro Croco) | Tommy Hilfiger","Bolsa Preta (Detalhe Couro Croco) | Tommy Hilfiger",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bolsa-preta-detalhe-couro-croco-tommy-hilfiger/,"Roupas","Brechó Fashion Carioca",180BRL,in stock,75075_815827,http://brechofashioncarioca.com.br/cart/?add-to-cart=815827,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,180BRL,new,published,,
75074_815825,"Bermuda Rosa Fuccia | American Eagle","Bermuda Rosa Fuccia | American Eagle",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bermuda-rosa-fuccia-american-eagle/,"Roupas","Brechó Fashion Carioca",79.9BRL,in stock,75074_815825,http://brechofashioncarioca.com.br/cart/?add-to-cart=815825,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
75073_815823,"Bermuda Preta Floral | Camerata","Bermuda Preta Floral | Camerata",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bermuda-preta-floral-camerata/,"Roupas","Brechó Fashion Carioca",49.9BRL,in stock,75073_815823,http://brechofashioncarioca.com.br/cart/?add-to-cart=815823,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49.9BRL,new,published,,
75069_815815,"Bermuda Jeans Escura - Tam 42 | Cavendish","tamanho 42 
 
produto original.",http://brechofashioncarioca.com.br/wp-content/uploads/2020/03/75069.jpg,http://brechofashioncarioca.com.br/product/bermuda-jeans-escura-cavendish/,"Roupas, Bermuda","Brechó Fashion Carioca",89.9BRL,in stock,75069_815815,http://brechofashioncarioca.com.br/cart/?add-to-cart=815815,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
75070_815817,"Bermuda Jeans Com Bordado Flores | Enjoy","Bermuda Jeans Com Bordado Flores | Enjoy",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bermuda-jeans-com-bordado-flores-enjoy/,"Roupas","Brechó Fashion Carioca",79.9BRL,in stock,75070_815817,http://brechofashioncarioca.com.br/cart/?add-to-cart=815817,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
75068_815813,"Bermuda Estampada Azul/Preta (Folhas) | Enjoy","tamanho 40 
 
produto original",http://brechofashioncarioca.com.br/wp-content/uploads/2020/03/75068.jpg,http://brechofashioncarioca.com.br/product/bermuda-estampada-azul-preta-folhas-enjoy/,"Roupas, Bermuda","Brechó Fashion Carioca",79.9BRL,in stock,75068_815813,http://brechofashioncarioca.com.br/cart/?add-to-cart=815813,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
75066_815809,"Bermuda Jeans | Ecletic","Bermuda Jeans | Ecletic",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bermuda-jeans-ecletic/,"Roupas","Brechó Fashion Carioca",79.9BRL,in stock,75066_815809,http://brechofashioncarioca.com.br/cart/?add-to-cart=815809,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
75065_815807,"Bermuda Jeans (Fecho Transpassado) | Farm","Bermuda Jeans (Fecho Transpassado) | Farm",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bermuda-jeans-fecho-transpassado-farm/,"Roupas","Brechó Fashion Carioca",79.9BRL,in stock,75065_815807,http://brechofashioncarioca.com.br/cart/?add-to-cart=815807,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
75063_815803,"Camiseta Azul Marinho Malha Fria | Ateen","Camiseta Azul Marinho Malha Fria | Ateen",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/camiseta-azul-marinho-malha-fria-ateen/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75063_815803,http://brechofashioncarioca.com.br/cart/?add-to-cart=815803,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75059_815795,"Short Branco Brim | Dicollani","Short Branco Brim | Dicollani",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/short-branco-brim-dicollani/,"Roupas","Brechó Fashion Carioca",59.9BRL,in stock,75059_815795,http://brechofashioncarioca.com.br/cart/?add-to-cart=815795,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
75058_815793,"Blusa (Dec Transpassado) Preta Seda | Seven7","Blusa (Dec Transpassado) Preta Seda | Seven7",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/blusa-dec-transpassado-preta-seda-seven7/,"Roupas","Brechó Fashion Carioca",99.9BRL,in stock,75058_815793,http://brechofashioncarioca.com.br/cart/?add-to-cart=815793,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99.9BRL,new,published,,
75057_815791,"Camiseta Off White (Estampada Menina) | Animale","Camiseta Off White (Estampada Menina) | Animale",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/camiseta-off-white-estampada-menina-animale/,"Roupas","Brechó Fashion Carioca",79.9BRL,in stock,75057_815791,http://brechofashioncarioca.com.br/cart/?add-to-cart=815791,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
75084_815773,"Blazer Verde (Pontas) | Animale","Blazer Verde (Pontas) | Animale",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/blazer-verde-pontas-animale/,"Roupas","Brechó Fashion Carioca",250BRL,in stock,75084_815773,http://brechofashioncarioca.com.br/cart/?add-to-cart=815773,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250BRL,new,published,,
75085_815775,"Saia Midi Preta Corino Com Cinto | Zara","Saia Midi Preta Corino Com Cinto | Zara",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/saia-midi-preta-corino-com-cinto-zara/,"Roupas","Brechó Fashion Carioca",120BRL,in stock,75085_815775,http://brechofashioncarioca.com.br/cart/?add-to-cart=815775,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120BRL,new,published,,
75081_815767,"Blazer Nude (Manga Sino) | Zara","Blazer Nude (Manga Sino) | Zara",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/blazer-nude-manga-sino-zara/,"Roupas","Brechó Fashion Carioca",120BRL,in stock,75081_815767,http://brechofashioncarioca.com.br/cart/?add-to-cart=815767,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120BRL,new,published,,
75080_815765,"Camisa Manga Longa Vermelha Xadrez (Gola Missangas) | Zara","Camisa Manga Longa Vermelha Xadrez (Gola Missangas) | Zara",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/camisa-manga-longa-vermelha-xadrez-gola-missangas-zara/,"Roupas","Brechó Fashion Carioca",79.9BRL,in stock,75080_815765,http://brechofashioncarioca.com.br/cart/?add-to-cart=815765,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
75077_815759,"Saia Longuete Estampada Geométrica Brilho - Tam G | Totem","tamanho g 
 
produto original",http://brechofashioncarioca.com.br/wp-content/uploads/2020/03/75077.jpg,http://brechofashioncarioca.com.br/product/saia-longuete-estampada-geometrica-brilho-totem/,"Roupas, Saias","Brechó Fashion Carioca",99.9BRL,in stock,75077_815759,http://brechofashioncarioca.com.br/cart/?add-to-cart=815759,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99.9BRL,new,published,,
75099_815755,"Vestido De Alça Coral (Bordado Canutilhos) | Animale","Vestido De Alça Coral (Bordado Canutilhos) | Animale",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/vestido-de-alca-coral-bordado-canutilhos-animale/,"Roupas","Brechó Fashion Carioca",250BRL,in stock,75099_815755,http://brechofashioncarioca.com.br/cart/?add-to-cart=815755,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250BRL,new,published,,
75076_815757,"Saia Midi Marinho Renda - Tam 42 | ABrand","tamanho 42 
 
produto original",http://brechofashioncarioca.com.br/wp-content/uploads/2020/03/75076.jpg,http://brechofashioncarioca.com.br/product/saia-midi-marinho-renda-abrand/,"Roupas, Saias","Brechó Fashion Carioca",150BRL,in stock,75076_815757,http://brechofashioncarioca.com.br/cart/?add-to-cart=815757,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,150BRL,new,published,,
75097_815751,"Vestido Cinza Com Strass Frontal - Tam 36 | Animale","tamanho 36 
 
produto original.",http://brechofashioncarioca.com.br/wp-content/uploads/2020/03/75097.jpg,http://brechofashioncarioca.com.br/product/vestido-cinza-com-strass-frontal-animale/,"Roupas, Vestidos","Brechó Fashion Carioca",129.9BRL,in stock,75097_815751,http://brechofashioncarioca.com.br/cart/?add-to-cart=815751,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,129.9BRL,new,published,,
75096_815749,"Vestido Renda Preta / Tribais Seda - Tam 40 | Animale","tamanho 40 
 
produto original.",http://brechofashioncarioca.com.br/wp-content/uploads/2020/03/75096.jpg,http://brechofashioncarioca.com.br/product/vestido-renda-preta-tribais-seda-animale/,"Roupas, Vestidos","Brechó Fashion Carioca",200BRL,in stock,75096_815749,http://brechofashioncarioca.com.br/cart/?add-to-cart=815749,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200BRL,new,published,,
